seed,test_day,day_from,day_to,anchor_day,train_acc,within_day_acc,acc_raw,acc_polar,pca_dim,corr_raw_mean,corr_raw_median,corr_raw_max,corr_polar_mean,corr_polar_median,corr_polar_max,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,notes
54,15,1,12,12,0.5288,0.9500,0.2188,0.1250,64,0.073744,0.039474,0.494601,0.238946,0.217279,0.541805,0.799441,0.649424,0.636326,0.563529,0.447489,0.436392,0.433027,0.417706,0.407843,0.401460,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,16,3,15,15,0.5274,0.9425,0.3650,0.1500,64,0.104750,0.054345,0.665062,0.257051,0.223862,0.719477,0.838265,0.680183,0.612473,0.568827,0.493424,0.462238,0.458096,0.449046,0.408617,0.394198,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,19,7,18,18,0.5301,0.9287,0.3725,0.1525,64,0.080362,0.034456,0.644400,0.250125,0.225775,0.698280,0.813503,0.696517,0.641911,0.572326,0.493066,0.436913,0.428198,0.410032,0.401530,0.376059,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,22,12,21,21,0.6558,0.8975,0.4729,0.1450,64,0.058441,0.030792,0.554020,0.219878,0.206223,0.624626,0.768893,0.624925,0.515312,0.484990,0.446455,0.426657,0.400012,0.391169,0.380847,0.367143,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,23,13,22,22,0.6612,0.8800,0.3420,0.2900,64,0.086970,0.045966,0.578037,0.236824,0.210596,0.661181,0.816881,0.692022,0.558817,0.500609,0.468756,0.427760,0.417558,0.404255,0.384588,0.373425,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,24,16,23,23,0.6466,0.8263,0.4200,0.2525,64,0.070221,0.039079,0.631916,0.230399,0.201573,0.709520,0.814947,0.693584,0.586450,0.537780,0.466934,0.457986,0.414835,0.405493,0.383930,0.382087,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,25,16,23,23,0.6466,0.8375,0.4275,0.1875,64,0.069113,0.035282,0.664943,0.240626,0.209661,0.722021,0.813218,0.709291,0.606295,0.544720,0.485513,0.454899,0.438088,0.433832,0.404496,0.396423,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,26,16,23,23,0.6466,0.8962,0.3175,0.1250,64,0.055207,0.020655,0.686255,0.233902,0.206944,0.711190,0.821330,0.692925,0.538351,0.527117,0.464277,0.454306,0.427861,0.410992,0.406754,0.392031,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,28,19,27,27,0.6451,0.9087,0.4025,0.1250,64,0.088671,0.052150,0.691175,0.255339,0.230183,0.719171,0.806624,0.760173,0.633566,0.531469,0.469566,0.429992,0.415869,0.409103,0.390127,0.386980,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,29,19,27,27,0.6451,0.8662,0.3325,0.1475,64,0.067056,0.046408,0.671821,0.232947,0.210244,0.704913,0.807919,0.739605,0.528909,0.471220,0.426138,0.423997,0.407660,0.399279,0.377613,0.369735,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,31,19,27,27,0.6451,0.8387,0.4000,0.1550,64,0.078628,0.043899,0.698149,0.244369,0.213903,0.739446,0.803462,0.737815,0.616891,0.493679,0.448348,0.435064,0.427890,0.409096,0.393248,0.375111,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,32,22,31,31,0.6915,0.8488,0.4725,0.2950,64,0.068564,0.029155,0.703428,0.242822,0.217258,0.731207,0.812477,0.738367,0.561050,0.495993,0.457915,0.451283,0.403571,0.399560,0.380672,0.378014,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,33,23,32,32,0.7141,0.8350,0.3133,0.2583,64,0.053886,0.031479,0.590527,0.228031,0.210425,0.679216,0.762716,0.693988,0.557758,0.463483,0.452300,0.425994,0.403647,0.386140,0.381713,0.364711,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,34,23,32,32,0.7141,0.9137,0.3025,0.1875,64,0.045710,0.008389,0.569371,0.235222,0.212900,0.654048,0.783817,0.687378,0.559089,0.474529,0.464222,0.446272,0.422088,0.405231,0.386716,0.377967,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,35,23,32,32,0.7141,0.9163,0.3125,0.2687,64,0.049026,0.020060,0.630881,0.231536,0.207192,0.713102,0.791610,0.690065,0.590098,0.478279,0.452415,0.433188,0.414574,0.394717,0.381699,0.377369,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,36,24,35,35,0.6361,0.8263,0.5238,0.2488,64,0.061588,0.037070,0.651230,0.229686,0.203942,0.691994,0.793282,0.662715,0.604110,0.479990,0.425043,0.421884,0.402896,0.394569,0.385082,0.374099,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,37,24,35,35,0.6361,0.9313,0.4625,0.1350,64,0.054291,0.035320,0.617462,0.226903,0.199359,0.683185,0.814426,0.684769,0.640530,0.521133,0.460818,0.431453,0.411963,0.409670,0.397481,0.376596,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,40,28,38,38,0.7139,0.7863,0.2025,0.1275,64,0.047729,0.033906,0.431012,0.207237,0.198334,0.606726,0.735724,0.669277,0.463724,0.450965,0.423911,0.422119,0.402830,0.396119,0.374924,0.370337,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,41,32,40,40,0.6428,0.6975,0.2075,0.1237,64,0.048453,0.038703,0.373145,0.213500,0.206137,0.446993,0.701486,0.562543,0.489242,0.459302,0.442597,0.439179,0.418919,0.394512,0.377828,0.370584,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,42,32,40,40,0.6428,0.5950,0.1610,0.1238,64,0.023457,0.016132,0.225258,0.140109,0.139767,0.286133,0.629553,0.531504,0.454183,0.450703,0.418840,0.402614,0.396527,0.390792,0.380681,0.370833,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,43,32,40,40,0.6428,0.4938,0.1725,0.1200,64,0.018698,0.019721,0.215921,0.144639,0.141295,0.244764,0.550368,0.461829,0.443379,0.434077,0.430806,0.392123,0.384447,0.377256,0.363736,0.360638,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,44,33,43,43,0.5924,0.7300,0.3050,0.2025,64,0.040536,0.034422,0.203714,0.175541,0.175555,0.316731,0.603611,0.502851,0.490064,0.441960,0.426810,0.416034,0.405396,0.398444,0.389398,0.368989,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,45,33,43,43,0.5924,0.9237,0.3100,0.2100,64,0.035501,0.033145,0.218869,0.183335,0.181651,0.307410,0.611906,0.508759,0.495303,0.439705,0.428992,0.415516,0.407615,0.390357,0.389257,0.367113,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,46,36,45,45,0.5555,0.7650,0.2300,0.1200,64,0.032129,0.022550,0.357919,0.189591,0.182859,0.446959,0.680594,0.543663,0.456049,0.447139,0.437800,0.411367,0.402970,0.401201,0.382830,0.375009,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,47,39,46,46,0.5692,0.7863,0.3350,0.1400,64,0.028086,0.019684,0.282491,0.198640,0.193574,0.395411,0.612691,0.533488,0.451014,0.444809,0.414034,0.403530,0.392374,0.391560,0.368863,0.365024,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,48,39,46,46,0.5692,0.8650,0.4833,0.0433,64,0.022739,0.018490,0.285372,0.194045,0.183339,0.388981,0.604368,0.509116,0.443196,0.433224,0.418528,0.399236,0.390029,0.372766,0.367581,0.354565,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,49,39,46,46,0.5692,0.8087,0.3817,0.2217,64,0.034869,0.022555,0.309011,0.191381,0.182388,0.404237,0.610926,0.579873,0.451235,0.423774,0.414517,0.399060,0.387350,0.384290,0.374184,0.370104,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,50,41,49,49,0.5853,0.8175,0.3517,0.2433,64,0.046780,0.034331,0.366177,0.215311,0.206168,0.465082,0.706770,0.632844,0.490922,0.447220,0.427694,0.414995,0.413559,0.402770,0.390275,0.363590,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,51,41,49,49,0.5853,0.8512,0.1250,0.1250,64,0.058015,0.039640,0.391976,0.218510,0.204132,0.501380,0.748620,0.682547,0.504978,0.474207,0.435203,0.433930,0.418566,0.406479,0.401090,0.379345,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,52,41,49,49,0.5853,0.8600,0.1987,0.1312,64,0.051441,0.036453,0.365018,0.222334,0.207434,0.462476,0.761925,0.623896,0.516033,0.444659,0.424948,0.402180,0.396695,0.391540,0.376977,0.365080,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,53,41,49,49,0.5853,0.7512,0.2763,0.1186,64,0.040809,0.030417,0.327933,0.168424,0.160494,0.445025,0.659035,0.579877,0.465713,0.448766,0.434532,0.406452,0.405124,0.391427,0.385439,0.379684,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,54,44,53,53,0.5830,0.8100,0.2163,0.1350,64,0.056792,0.035946,0.350918,0.217647,0.204945,0.413895,0.713791,0.604525,0.500714,0.467774,0.431619,0.423197,0.414474,0.407111,0.389043,0.381714,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,55,44,53,53,0.5830,0.6525,0.2600,0.1517,64,0.035903,0.016589,0.340380,0.205928,0.192100,0.452414,0.694697,0.609719,0.473677,0.447879,0.415125,0.397152,0.383627,0.374482,0.369071,0.363624,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,56,44,53,53,0.5830,0.7225,0.2634,0.1284,64,0.027854,0.018657,0.242262,0.199618,0.193575,0.316701,0.627197,0.603913,0.462350,0.442815,0.436132,0.418761,0.408625,0.400485,0.382727,0.380352,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,57,46,56,56,0.5660,0.8350,0.5050,0.1200,64,0.047826,0.035309,0.359657,0.216703,0.206930,0.456547,0.710075,0.645321,0.464646,0.449067,0.421954,0.412879,0.396307,0.378812,0.375759,0.352310,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,58,46,56,56,0.5660,0.3400,0.2670,0.1285,64,0.039397,0.023319,0.352692,0.206646,0.193559,0.453252,0.687058,0.563077,0.454059,0.438228,0.419327,0.405865,0.404788,0.390154,0.376805,0.361707,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,59,46,56,56,0.5660,0.7950,0.3225,0.2150,64,0.046444,0.029131,0.358452,0.219473,0.208413,0.467644,0.702235,0.607969,0.501439,0.475186,0.443951,0.432655,0.419782,0.408862,0.393584,0.373162,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,60,46,56,56,0.5660,0.7338,0.4800,0.1983,64,0.035538,0.021109,0.295878,0.199429,0.194230,0.382856,0.677318,0.603577,0.495148,0.440116,0.427259,0.409897,0.392436,0.386144,0.380710,0.369016,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,61,47,60,60,0.5540,0.8425,0.5200,0.1925,64,0.049604,0.031886,0.306887,0.212209,0.198083,0.483298,0.702062,0.571478,0.475728,0.454447,0.442402,0.413724,0.410645,0.399401,0.391603,0.378582,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,62,47,60,60,0.5540,0.9025,0.3520,0.2240,64,0.042184,0.030518,0.341579,0.196511,0.182754,0.432937,0.736685,0.606194,0.482746,0.452845,0.434826,0.416142,0.400944,0.389816,0.377253,0.368406,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,63,47,60,60,0.5540,0.6325,0.3481,0.1285,64,0.048265,0.034312,0.350959,0.204494,0.192043,0.532578,0.729877,0.573898,0.490683,0.457503,0.448334,0.436578,0.416821,0.406859,0.385028,0.381414,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,64,50,63,63,0.5215,0.6200,0.3650,0.1550,64,0.028459,0.016112,0.274190,0.178799,0.172987,0.333160,0.554948,0.489116,0.456789,0.440901,0.423614,0.407860,0.392573,0.385188,0.376550,0.366965,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,65,50,63,63,0.5215,0.5112,0.2860,0.1250,64,0.018128,0.007032,0.187402,0.174705,0.167332,0.312416,0.563273,0.459689,0.449064,0.422831,0.396728,0.388995,0.379066,0.373572,0.360306,0.354829,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,66,54,65,65,0.5556,0.5000,0.1736,0.1252,64,0.002921,0.002040,0.065054,0.158194,0.157091,0.295120,0.478462,0.434630,0.417396,0.408458,0.404918,0.394239,0.377869,0.370645,0.364379,0.357385,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,67,54,65,65,0.5556,0.8812,0.5117,0.1383,64,0.031708,0.026168,0.283797,0.190218,0.186041,0.397512,0.532025,0.515761,0.465174,0.434162,0.421463,0.409338,0.396544,0.389472,0.373154,0.372274,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,68,54,65,65,0.5556,0.8588,0.6175,0.1875,64,0.027851,0.017550,0.267375,0.186858,0.184995,0.362622,0.550189,0.447526,0.429717,0.426925,0.411038,0.403504,0.393582,0.380273,0.369336,0.355636,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,69,54,65,65,0.5556,0.6200,0.4275,0.1300,64,0.021859,0.017217,0.234704,0.163425,0.158686,0.324073,0.570568,0.479486,0.448429,0.426247,0.412841,0.397863,0.389085,0.378717,0.368568,0.364441,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,70,54,65,65,0.5556,0.8225,0.5033,0.1750,64,0.018273,0.010437,0.221733,0.192056,0.189620,0.431341,0.558452,0.456177,0.438256,0.424769,0.407326,0.403003,0.395362,0.386803,0.376949,0.366920,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,71,57,70,70,0.5647,0.8113,0.5925,0.1775,64,0.058785,0.032674,0.434416,0.213182,0.192301,0.547099,0.790176,0.634909,0.531868,0.452020,0.431609,0.416337,0.403588,0.380706,0.380309,0.372969,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,72,57,70,70,0.5647,0.9225,0.6587,0.2825,64,0.039431,0.021412,0.421793,0.209720,0.199116,0.524636,0.727165,0.561547,0.462739,0.440299,0.423044,0.402379,0.395645,0.384051,0.374014,0.370934,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,73,61,72,72,0.5810,0.5400,0.4450,0.1575,64,0.031537,0.013482,0.377479,0.190778,0.185197,0.420071,0.624976,0.581898,0.482462,0.444385,0.419931,0.411069,0.400506,0.393739,0.380427,0.377829,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,74,61,72,72,0.5810,0.6112,0.4853,0.1584,64,0.041110,0.022696,0.366707,0.207056,0.196732,0.492936,0.728650,0.579532,0.485681,0.443753,0.420932,0.404301,0.396913,0.385330,0.376021,0.368841,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,75,61,72,72,0.5810,0.3987,0.2171,0.1860,64,0.024052,0.013400,0.290042,0.190470,0.182960,0.365796,0.602023,0.487541,0.428953,0.417772,0.405615,0.387672,0.378140,0.371379,0.365128,0.356321,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,76,64,75,75,0.5364,0.8712,0.4233,0.1533,64,0.024594,0.016625,0.255466,0.193218,0.185726,0.369535,0.584371,0.487602,0.469249,0.429051,0.421848,0.409474,0.396311,0.386019,0.365633,0.360359,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,77,64,75,75,0.5364,0.4587,0.3164,0.1686,64,0.013979,0.007973,0.139582,0.161675,0.158468,0.324460,0.494165,0.469903,0.445651,0.432908,0.420728,0.394133,0.386410,0.382288,0.368556,0.354703,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,78,66,77,77,0.5550,0.8612,0.4767,0.1617,64,0.025822,0.018302,0.229919,0.188103,0.182342,0.327589,0.552345,0.484162,0.441476,0.418249,0.403668,0.399997,0.392812,0.374744,0.370758,0.366603,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,79,66,77,77,0.5550,0.8225,0.5500,0.1812,64,0.023741,0.016800,0.201018,0.177622,0.170999,0.303563,0.561425,0.487191,0.444038,0.424162,0.399831,0.396119,0.388282,0.378390,0.366594,0.356480,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,80,66,77,77,0.5550,0.8125,0.5567,0.2017,64,0.030327,0.021182,0.215661,0.193191,0.185619,0.312920,0.512114,0.503142,0.462300,0.433933,0.423462,0.405622,0.394309,0.392175,0.376452,0.366360,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,81,66,77,77,0.5550,0.6000,0.4368,0.1252,64,0.021134,0.013636,0.170108,0.188108,0.187428,0.264003,0.528682,0.464017,0.429366,0.413258,0.400068,0.394311,0.381032,0.368329,0.366625,0.354676,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,82,66,77,77,0.5550,0.7775,0.4821,0.2561,64,0.034093,0.027206,0.236347,0.197541,0.190289,0.335853,0.587209,0.489832,0.453089,0.438051,0.429414,0.412803,0.400785,0.387829,0.377481,0.373277,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,83,71,82,82,0.6036,0.7900,0.4650,0.1383,64,0.033302,0.019120,0.298694,0.190795,0.179621,0.437168,0.625224,0.491678,0.461628,0.445010,0.429245,0.407726,0.390319,0.384424,0.375736,0.367412,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,84,71,82,82,0.6036,0.7612,0.5610,0.1710,64,0.030784,0.014929,0.287870,0.197945,0.188315,0.379513,0.592608,0.530716,0.442122,0.423355,0.414224,0.392080,0.381428,0.376623,0.373236,0.357061,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,85,71,82,82,0.6036,0.6950,0.5350,0.2300,64,0.030553,0.012082,0.343087,0.191911,0.178046,0.447841,0.657615,0.571165,0.461028,0.443222,0.420251,0.409382,0.399912,0.393703,0.377241,0.366816,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,86,71,82,82,0.6036,0.8675,0.7180,0.2550,64,0.022132,0.018426,0.279858,0.192257,0.185112,0.361076,0.565670,0.478099,0.433372,0.423429,0.409248,0.395233,0.390613,0.387587,0.376029,0.370322,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,87,73,86,86,0.6382,0.8350,0.5987,0.1525,64,0.039725,0.029224,0.332284,0.205076,0.197020,0.424430,0.643686,0.539782,0.467460,0.443717,0.426813,0.410095,0.403738,0.382328,0.375628,0.369050,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,88,73,86,86,0.6382,0.7400,0.5925,0.1812,64,0.039875,0.022290,0.278005,0.196401,0.182723,0.422047,0.609302,0.546276,0.474811,0.432780,0.414910,0.409248,0.401481,0.384685,0.379849,0.367365,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,89,76,88,88,0.6653,0.4175,0.1328,0.1253,64,0.031009,0.026567,0.281040,0.202567,0.191380,0.430754,0.613242,0.581569,0.434776,0.423937,0.419058,0.404748,0.394223,0.388592,0.379220,0.366263,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,90,76,88,88,0.6653,0.3762,0.1385,0.1259,64,0.020818,0.005835,0.283571,0.148803,0.137152,0.358970,0.604322,0.517586,0.434400,0.427772,0.403899,0.397851,0.390348,0.373776,0.367038,0.362740,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,91,76,88,88,0.6653,0.6138,0.1350,0.1250,64,0.018854,0.003491,0.266099,0.130814,0.123521,0.293568,0.628846,0.476892,0.433137,0.412986,0.409382,0.393329,0.382430,0.378833,0.372436,0.362821,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,92,76,88,88,0.6653,0.7700,0.2750,0.1262,64,0.023715,0.016598,0.248630,0.192852,0.183036,0.392078,0.611513,0.500471,0.436083,0.429776,0.418947,0.408801,0.380814,0.379116,0.368987,0.355485,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,93,78,92,92,0.5526,0.8300,0.2400,0.1267,64,0.053051,0.040990,0.343495,0.201380,0.191788,0.432065,0.657883,0.618437,0.462274,0.448045,0.424347,0.413422,0.409306,0.391571,0.381845,0.376521,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,94,78,92,92,0.5526,0.8163,0.3850,0.1633,64,0.036704,0.025048,0.271800,0.200940,0.195336,0.370693,0.615423,0.573291,0.435573,0.423510,0.413274,0.403614,0.396208,0.389364,0.380981,0.366152,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,95,78,92,92,0.5526,0.8000,0.3900,0.1350,64,0.029812,0.020482,0.284451,0.203521,0.195429,0.400747,0.625445,0.553236,0.441673,0.435248,0.427047,0.405101,0.388587,0.381108,0.374257,0.367825,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,96,78,92,92,0.5526,0.8325,0.3088,0.1487,64,0.034406,0.024457,0.238072,0.187154,0.174303,0.366816,0.596406,0.533374,0.447948,0.431799,0.416355,0.384774,0.377617,0.369864,0.359189,0.348887,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,97,78,92,92,0.5526,0.7525,0.3017,0.1783,64,0.028446,0.018040,0.292617,0.186118,0.182901,0.426535,0.648600,0.560263,0.424866,0.420981,0.418908,0.406554,0.401818,0.391739,0.374592,0.361995,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,98,83,97,97,0.5402,0.7625,0.3867,0.2000,64,0.032052,0.020858,0.273018,0.189711,0.189061,0.360369,0.615712,0.534314,0.456803,0.441020,0.416030,0.393118,0.379648,0.379377,0.367566,0.360760,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,99,83,97,97,0.5402,0.3563,0.2846,0.1108,64,0.023863,0.017352,0.161113,0.185142,0.184088,0.312647,0.518135,0.482561,0.436315,0.428003,0.411259,0.402252,0.388121,0.381896,0.356086,0.350429,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,100,83,97,97,0.5402,0.3000,0.3552,0.1259,64,0.023539,0.018269,0.262107,0.190803,0.182881,0.377359,0.603221,0.504762,0.449547,0.430759,0.416506,0.404098,0.400569,0.390793,0.368107,0.365379,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,101,87,100,100,0.5242,0.6525,0.3850,0.1750,64,0.022205,0.012418,0.201271,0.190723,0.183366,0.308317,0.591293,0.515460,0.440165,0.423154,0.412887,0.405331,0.383930,0.370572,0.357151,0.349462,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
54,102,87,100,100,0.5242,0.7312,0.4225,0.1750,64,0.026107,0.020516,0.264647,0.193269,0.183084,0.376338,0.593961,0.546982,0.432078,0.413596,0.396025,0.392102,0.384427,0.374047,0.371505,0.359933,TR-PCA64 + NB; Stratified CCA; K_cap=28; pool=mean; R_from_M→Polar (no shift)
